order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type
1889,3/7/2024,9:58 AM,58,11,1,0,Cash,Dine-in
1890,6/25/2024,12:56 PM,31,12,1,0,Cash,Dine-in
1891,11/2/2024,9:09 AM,40,7,5,0,Cash,Takeaway
1892,1/13/2023,9:41 PM,26,13,1,0,Cash,Takeaway
1893,5/17/2023,12:55 PM,37,9,3,0,Card,Takeaway
1894,4/16/2023,8:15 AM,60,14,2,0,Card,Delivery
1895,5/10/2024,2:39 PM,16,13,3,0,Online,Delivery
1896,2/21/2024,5:19 PM,71,15,4,0,Online,Takeaway
1897,6/18/2023,10:18 PM,88,15,4,0,Cash,Dine-in
1898,5/5/2024,7:45 AM,16,2,4,0,Card,Takeaway
1899,4/9/2023,4:10 AM,14,5,1,0,Online,Takeaway
1900,6/2/2023,1:54 PM,75,2,4,0,Online,Dine-in
1901,1/2/2024,10:24 AM,35,13,5,0,Card,Dine-in
1902,2/5/2023,7:10 PM,33,14,3,0,Online,Dine-in
1903,8/11/2024,2:09 AM,18,13,5,0,Cash,Delivery
1904,3/9/2024,11:41 PM,91,10,1,0,Card,Dine-in
1905,4/20/2023,10:56 AM,8,5,4,0,Online,Dine-in
1906,8/25/2024,7:07 PM,22,4,2,0,Cash,Takeaway
1907,8/29/2024,2:13 PM,9,7,5,0,Online,Dine-in
1908,10/20/2023,8:22 AM,59,6,3,0,Online,Dine-in
1909,7/19/2023,8:05 AM,16,9,4,0,Card,Takeaway
1910,12/25/2023,11:35 AM,69,2,2,0,Card,Dine-in
1911,9/27/2023,12:53 AM,73,13,1,0,Card,Dine-in
1912,10/23/2023,10:11 PM,41,12,5,0,Cash,Delivery
1913,10/1/2023,12:33 AM,18,6,2,0,Online,Delivery
1914,7/15/2024,4:33 PM,7,13,1,0,Cash,Dine-in
1915,4/5/2023,12:23 AM,7,3,2,0,Online,Delivery
1916,11/22/2023,5:58 PM,4,12,3,0,Cash,Delivery
1917,7/27/2023,4:20 PM,75,6,5,0,Online,Dine-in
1918,12/23/2023,4:47 PM,85,3,4,0,Online,Dine-in
1919,1/22/2024,1:44 AM,3,6,2,0,Cash,Dine-in
1920,6/19/2024,7:08 PM,96,12,2,0,Card,Dine-in
1921,12/14/2024,9:41 AM,68,2,2,0,Cash,Takeaway
1922,5/7/2024,8:29 AM,58,12,4,0,Card,Delivery
1923,1/12/2024,3:41 AM,60,6,2,0,Online,Takeaway
1924,3/23/2023,2:51 AM,78,1,3,0,Online,Delivery
1925,9/17/2023,1:47 AM,34,8,2,0,Online,Dine-in
1926,8/22/2023,10:07 AM,34,5,3,0,Online,Takeaway
1927,4/3/2024,8:13 PM,83,7,5,0,Cash,Dine-in
1928,4/29/2023,8:42 PM,28,13,3,0,Cash,Takeaway
1929,4/7/2024,7:44 AM,3,1,4,0,Card,Delivery
1930,4/23/2024,7:21 PM,58,12,4,0,Card,Delivery
1931,2/17/2024,7:27 AM,16,5,4,0,Online,Dine-in
1932,1/24/2024,4:18 PM,55,10,1,0,Online,Dine-in
1933,11/22/2024,12:30 PM,15,1,2,0,Card,Dine-in
1934,12/16/2023,7:18 PM,62,1,4,0,Card,Dine-in
1935,9/21/2023,12:25 PM,1,1,3,0,Cash,Dine-in
1936,3/27/2024,9:50 PM,73,10,1,0,Online,Takeaway
1937,9/17/2023,4:18 PM,100,4,1,0,Online,Delivery
1938,10/27/2024,8:57 PM,60,1,3,0,Card,Delivery
1939,11/12/2024,11:13 AM,21,5,1,0,Card,Takeaway
1940,11/20/2024,6:31 PM,63,5,2,0,Online,Takeaway
1941,10/3/2024,8:58 AM,6,6,1,0,Online,Dine-in
1942,7/13/2023,6:38 PM,100,9,3,0,Cash,Delivery
1943,1/7/2024,9:20 PM,43,5,1,0,Cash,Dine-in
1944,8/16/2023,9:49 PM,30,10,3,0,Online,Delivery
1945,11/19/2023,1:01 PM,24,4,4,0,Card,Dine-in
1946,6/15/2023,3:51 PM,22,11,5,0,Online,Dine-in
1947,5/9/2024,4:23 PM,52,13,5,0,Card,Delivery
1948,11/14/2023,8:48 PM,18,4,4,0,Card,Takeaway
1949,2/3/2024,8:23 PM,55,13,3,0,Cash,Delivery
1950,7/4/2023,7:08 AM,31,2,3,0,Online,Dine-in
1951,1/25/2024,9:32 AM,84,5,3,0,Card,Takeaway
1952,1/11/2023,11:27 PM,82,5,1,0,Cash,Dine-in
1953,1/14/2024,10:04 PM,77,12,3,0,Cash,Delivery
1954,7/1/2023,5:58 PM,93,7,3,0,Cash,Takeaway
1955,6/5/2023,9:26 AM,70,2,4,0,Card,Delivery
1956,3/24/2024,6:13 AM,51,14,5,0,Cash,Dine-in
1957,6/29/2024,12:38 PM,68,5,3,0,Online,Dine-in
1958,9/28/2023,8:30 PM,31,15,2,0,Card,Delivery
1959,8/20/2024,5:18 AM,54,15,4,0,Card,Dine-in
1960,6/30/2024,11:32 AM,56,12,5,0,Online,Takeaway
1961,5/5/2023,9:00 PM,3,8,2,0,Cash,Dine-in
1962,5/27/2023,9:28 PM,13,7,1,0,Card,Delivery
1963,4/22/2024,11:12 AM,31,15,5,0,Online,Dine-in
1964,3/14/2023,5:07 PM,7,13,1,0,Card,Takeaway
1965,8/21/2024,11:25 PM,37,3,2,0,Cash,Takeaway
1966,10/26/2024,2:40 AM,35,12,2,0,Card,Takeaway
1967,6/8/2024,5:05 PM,9,3,1,0,Card,Delivery
1968,11/22/2023,5:56 AM,69,8,3,0,Card,Dine-in
1969,1/6/2023,2:25 AM,79,14,5,0,Online,Takeaway
1970,6/16/2023,12:13 AM,99,5,2,0,Online,Delivery
1971,1/7/2024,3:59 AM,61,8,4,0,Cash,Takeaway
1972,11/14/2024,4:05 AM,39,6,2,0,Cash,Takeaway
1973,9/26/2024,5:30 AM,34,8,4,0,Card,Takeaway
1974,11/6/2023,1:10 PM,51,2,5,0,Card,Delivery
1975,4/20/2023,11:45 AM,54,6,3,0,Card,Dine-in
1976,6/19/2023,6:49 AM,78,2,5,0,Online,Dine-in
1977,11/16/2023,9:07 AM,67,15,5,0,Cash,Takeaway
1978,2/25/2024,3:16 PM,22,10,3,0,Cash,Takeaway
1979,11/5/2024,7:21 AM,61,9,3,0,Cash,Delivery
1980,7/13/2024,12:17 AM,59,15,2,0,Online,Takeaway
1981,1/6/2023,2:38 PM,54,2,3,0,Online,Takeaway
1982,6/17/2023,5:54 AM,18,8,2,0,Online,Takeaway
1983,1/29/2023,10:52 PM,20,7,5,0,Online,Dine-in
1984,12/4/2024,12:51 PM,59,13,1,0,Cash,Delivery
1985,5/29/2023,2:55 PM,55,15,5,0,Card,Dine-in
1986,3/24/2023,4:06 AM,62,6,4,0,Cash,Dine-in
1987,6/10/2024,12:01 PM,8,8,3,0,Online,Delivery
1988,4/23/2024,12:48 PM,9,9,3,0,Online,Dine-in
1989,10/3/2024,2:43 AM,18,10,5,0,Card,Dine-in
1990,1/16/2023,4:53 PM,100,4,4,0,Online,Delivery
1991,10/15/2024,1:01 AM,64,10,2,0,Card,Delivery
1992,11/30/2023,10:25 AM,66,12,3,0,Card,Delivery
1993,1/9/2023,1:09 PM,55,9,1,0,Card,Dine-in
1994,5/8/2024,4:47 AM,93,10,5,0,Card,Dine-in
1995,12/3/2024,11:06 AM,9,9,2,0,Cash,Delivery
1996,10/5/2023,11:28 PM,65,6,5,0,Cash,Takeaway
1997,12/23/2023,7:01 PM,30,13,5,0,Card,Delivery
1998,8/15/2024,1:46 PM,54,7,1,0,Card,Dine-in
1999,5/18/2024,7:58 PM,72,8,5,0,Cash,Dine-in
2000,8/9/2024,8:01 AM,81,6,4,0,Card,Takeaway
2001,6/15/2023,9:06 AM,47,5,3,0,Cash,Delivery
2002,5/14/2023,7:12 PM,99,2,4,0,Card,Dine-in
2003,8/17/2023,7:40 PM,53,4,3,0,Cash,Takeaway
2004,4/2/2024,1:09 AM,73,11,3,0,Cash,Delivery
2005,4/5/2023,7:00 PM,74,2,2,0,Online,Takeaway
2006,1/18/2024,5:28 AM,23,9,4,0,Online,Takeaway
2007,1/23/2024,3:43 AM,68,7,5,0,Card,Delivery
2008,5/20/2024,10:51 PM,4,4,2,0,Card,Dine-in
2009,11/3/2024,3:00 AM,56,13,3,0,Card,Takeaway
2010,11/13/2023,9:01 PM,99,1,1,0,Card,Dine-in
2011,3/25/2023,11:18 AM,37,2,3,0,Cash,Dine-in
2012,10/6/2024,3:00 AM,88,4,1,0,Cash,Dine-in
2013,10/1/2023,7:03 AM,57,7,1,0,Card,Delivery
2014,3/17/2023,6:54 AM,54,6,2,0,Cash,Takeaway
2015,6/4/2024,2:28 PM,22,2,1,0,Card,Takeaway
2016,1/28/2023,5:54 AM,40,10,4,0,Cash,Takeaway
2017,3/14/2024,9:24 AM,99,7,1,0,Online,Delivery
2018,10/2/2024,10:18 AM,37,5,3,0,Card,Delivery
2019,9/14/2024,8:35 AM,54,6,5,0,Card,Takeaway
2020,12/18/2024,10:20 AM,49,10,1,0,Cash,Dine-in
2021,11/14/2024,1:45 PM,12,4,1,0,Cash,Takeaway
2022,11/12/2024,9:04 AM,74,5,3,0,Cash,Dine-in
2023,6/20/2023,4:15 PM,92,11,4,0,Online,Delivery
2024,2/2/2024,1:05 PM,57,14,2,0,Cash,Dine-in
2025,11/16/2024,9:16 AM,26,8,5,0,Card,Delivery
2026,11/11/2023,10:59 PM,56,12,5,0,Online,Takeaway
2027,10/1/2024,3:53 AM,70,13,3,0,Online,Dine-in
2028,2/26/2023,4:01 PM,7,8,4,0,Cash,Takeaway
2029,4/6/2023,8:20 AM,35,10,5,0,Online,Dine-in
2030,4/1/2023,9:04 AM,15,10,3,0,Online,Takeaway
2031,7/11/2023,2:24 AM,95,9,5,0,Cash,Takeaway
2032,6/4/2024,10:24 PM,56,4,4,0,Cash,Delivery
2033,1/28/2023,7:27 AM,36,14,4,0,Online,Takeaway
2034,7/28/2023,4:23 AM,9,14,4,0,Cash,Delivery
2035,9/16/2024,5:57 AM,96,15,1,0,Cash,Delivery
2036,4/24/2024,1:27 PM,86,14,4,0,Card,Dine-in
2037,10/24/2024,12:54 AM,61,8,1,0,Cash,Dine-in
2038,6/4/2023,6:16 PM,82,13,1,0,Card,Delivery
2039,3/24/2023,8:17 PM,32,5,4,0,Card,Takeaway
2040,3/28/2023,4:31 PM,16,10,4,0,Cash,Takeaway
2041,5/16/2024,7:53 PM,62,4,5,0,Card,Dine-in
2042,6/20/2024,5:34 PM,3,15,3,0,Online,Dine-in
2043,12/26/2023,12:53 PM,33,1,2,0,Online,Delivery
2044,4/5/2024,7:50 PM,84,15,4,0,Card,Takeaway
2045,12/19/2023,6:12 AM,87,12,5,0,Cash,Dine-in
2046,6/22/2023,9:12 PM,63,6,3,0,Card,Takeaway
2047,7/15/2023,4:00 PM,32,6,2,0,Card,Delivery
2048,4/7/2024,9:50 PM,81,1,4,0,Card,Delivery
2049,6/25/2023,7:26 AM,41,2,1,0,Cash,Delivery
2050,7/3/2024,4:08 PM,2,2,2,0,Card,Dine-in
2051,3/23/2023,4:41 PM,70,2,4,0,Online,Dine-in
2052,9/24/2024,3:38 PM,36,14,4,0,Card,Dine-in
2053,11/16/2024,7:04 AM,39,15,4,0,Online,Takeaway
2054,8/24/2023,9:05 PM,81,2,1,0,Online,Dine-in
2055,8/5/2023,3:02 AM,36,7,2,0,Online,Dine-in
2056,6/20/2023,12:35 PM,15,7,4,0,Cash,Takeaway
2057,6/16/2023,7:46 AM,15,3,3,0,Online,Dine-in
2058,6/3/2023,11:51 AM,3,6,4,0,Card,Delivery
2059,4/15/2023,6:15 PM,79,12,3,0,Online,Takeaway
2060,1/23/2024,10:40 AM,47,6,4,0,Online,Takeaway
2061,3/27/2024,2:27 AM,49,6,4,0,Card,Dine-in
2062,10/12/2024,9:30 PM,5,7,1,0,Online,Takeaway
2063,7/13/2023,6:23 PM,60,3,2,0,Card,Delivery
2064,6/2/2023,5:01 AM,80,3,4,0,Cash,Takeaway
2065,10/22/2024,3:03 PM,31,8,2,0,Online,Dine-in
2066,7/23/2024,10:43 AM,67,12,3,0,Online,Delivery
2067,8/17/2023,12:11 PM,12,11,4,0,Online,Delivery
2068,9/18/2024,5:43 AM,71,1,3,0,Card,Delivery
2069,11/6/2023,9:29 PM,9,14,2,0,Card,Delivery
2070,6/16/2023,4:35 AM,43,4,1,0,Cash,Dine-in
2071,12/24/2024,6:45 PM,83,10,1,0,Card,Dine-in
2072,9/12/2023,1:36 AM,49,12,5,0,Card,Delivery
2073,12/31/2023,7:03 PM,44,12,5,0,Cash,Dine-in
2074,4/8/2024,5:19 AM,92,5,1,0,Card,Dine-in
2075,6/11/2023,6:38 PM,80,12,2,0,Cash,Delivery
2076,6/22/2024,5:09 AM,7,11,4,0,Cash,Delivery
2077,2/1/2024,9:52 AM,44,6,5,0,Card,Delivery
2078,3/10/2024,8:18 PM,91,2,2,0,Online,Delivery
2079,7/13/2024,9:09 AM,2,14,5,0,Online,Dine-in
2080,2/14/2024,1:36 PM,84,6,1,0,Cash,Takeaway
2081,5/23/2023,12:32 PM,22,11,4,0,Card,Dine-in
2082,8/23/2024,7:19 AM,52,11,2,0,Card,Dine-in
2083,3/10/2023,1:43 AM,84,1,3,0,Card,Delivery
2084,8/15/2024,7:44 PM,19,7,1,0,Cash,Delivery
2085,12/8/2023,8:04 PM,20,8,1,0,Card,Delivery
2086,8/18/2024,8:16 AM,20,1,5,0,Card,Dine-in
2087,9/5/2023,8:44 AM,62,6,1,0,Card,Takeaway
2088,5/24/2024,12:57 AM,41,9,4,0,Card,Dine-in
2089,8/18/2024,5:13 PM,62,10,3,0,Online,Delivery
2090,6/11/2024,9:52 PM,10,15,4,0,Cash,Delivery
2091,4/17/2024,10:44 AM,49,11,2,0,Card,Delivery
2092,12/28/2024,3:05 AM,62,8,3,0,Card,Takeaway
2093,3/20/2023,8:44 PM,71,8,3,0,Online,Takeaway
2094,1/10/2023,11:13 AM,16,9,4,0,Cash,Takeaway
2095,1/23/2023,3:21 AM,76,8,2,0,Online,Delivery
2096,8/15/2023,2:43 PM,65,9,4,0,Card,Dine-in
2097,4/18/2023,11:48 AM,94,12,2,0,Online,Dine-in
2098,7/2/2023,2:46 AM,68,7,5,0,Online,Delivery
2099,5/10/2023,6:09 PM,12,10,3,0,Card,Delivery
2100,6/19/2024,6:43 PM,66,10,5,0,Cash,Delivery
2101,7/1/2023,7:08 AM,19,5,4,0,Card,Takeaway
2102,1/3/2024,2:30 PM,20,13,2,0,Card,Delivery
2103,6/19/2023,2:35 AM,28,5,5,0,Online,Delivery
2104,11/4/2023,1:29 AM,88,8,1,0,Cash,Takeaway
2105,2/13/2024,6:34 AM,54,2,4,0,Cash,Dine-in
2106,7/2/2023,5:44 PM,66,2,3,0,Card,Delivery
2107,11/1/2023,10:01 PM,42,3,1,0,Card,Dine-in
2108,5/3/2024,5:20 AM,15,12,2,0,Card,Delivery
2109,3/6/2023,4:13 AM,58,11,4,0,Cash,Delivery
2110,12/10/2024,4:24 PM,72,2,5,0,Online,Takeaway
2111,5/14/2024,7:02 PM,74,15,3,0,Card,Delivery
2112,11/6/2023,12:53 AM,78,6,5,0,Card,Delivery
2113,4/4/2024,2:23 PM,17,4,4,0,Cash,Dine-in
2114,7/12/2023,12:52 AM,62,9,1,0,Card,Takeaway
2115,5/7/2024,4:05 PM,6,9,4,0,Card,Takeaway
2116,6/2/2024,8:16 PM,37,13,1,0,Online,Takeaway
2117,7/21/2024,8:41 AM,11,6,1,0,Online,Takeaway
2118,6/12/2023,4:06 AM,71,3,2,0,Online,Takeaway
2119,7/30/2024,3:56 PM,85,12,1,0,Card,Delivery
2120,5/11/2023,1:29 PM,22,10,1,0,Card,Dine-in
2121,10/8/2023,12:24 AM,46,12,1,0,Online,Delivery
2122,9/28/2023,10:23 AM,90,7,5,0,Card,Dine-in
2123,8/12/2024,11:25 PM,90,14,2,0,Cash,Dine-in
2124,4/25/2023,12:20 PM,60,15,3,0,Online,Delivery
2125,8/7/2023,10:24 AM,33,11,2,0,Card,Dine-in
2126,12/29/2024,6:12 PM,88,2,1,0,Online,Takeaway
2127,4/29/2023,7:53 AM,19,7,1,0,Card,Dine-in
2128,1/29/2024,6:44 AM,49,5,4,0,Cash,Dine-in
2129,6/21/2023,7:45 PM,64,5,2,0,Card,Dine-in
2130,11/26/2023,7:06 PM,44,12,1,0,Cash,Takeaway
2131,12/26/2023,1:44 PM,51,2,3,0,Card,Delivery
2132,9/25/2023,1:40 AM,38,6,1,0,Online,Takeaway
2133,11/29/2024,7:47 PM,37,15,2,0,Online,Dine-in
2134,10/3/2023,10:36 PM,30,13,2,0,Card,Delivery
2135,4/20/2024,2:16 AM,45,12,2,0,Card,Delivery
2136,2/4/2024,6:12 AM,1,12,5,0,Cash,Delivery
2137,10/7/2024,10:58 AM,21,11,1,0,Online,Dine-in
2138,2/25/2024,7:51 AM,76,3,1,0,Card,Delivery
2139,10/31/2024,11:16 AM,54,13,4,0,Online,Dine-in
2140,12/22/2024,9:33 AM,53,14,1,0,Cash,Dine-in
2141,3/11/2024,6:51 AM,83,6,2,0,Online,Takeaway
2142,12/23/2023,3:03 AM,11,5,2,0,Card,Delivery
2143,1/31/2024,1:56 PM,56,7,3,0,Cash,Delivery
2144,9/6/2024,6:07 PM,30,8,4,0,Card,Delivery
2145,8/11/2023,2:13 PM,26,14,2,0,Online,Delivery
2146,10/18/2023,12:14 PM,33,14,3,0,Online,Takeaway
2147,11/6/2023,1:52 PM,84,12,1,0,Online,Takeaway
2148,6/30/2024,11:44 AM,47,10,5,0,Card,Takeaway
2149,9/26/2023,8:54 PM,23,12,1,0,Cash,Delivery
2150,1/20/2024,4:56 PM,36,13,5,0,Card,Delivery
2151,2/23/2023,4:55 PM,72,12,4,0,Cash,Delivery
2152,9/24/2023,1:55 PM,17,4,1,0,Card,Delivery
2153,9/6/2023,1:02 AM,30,6,1,0,Card,Dine-in
2154,6/5/2024,10:32 AM,59,4,3,0,Card,Takeaway
2155,8/10/2024,1:57 AM,41,1,3,0,Cash,Takeaway
2156,7/29/2024,8:19 PM,5,12,5,0,Cash,Dine-in
2157,11/28/2023,4:51 AM,16,7,1,0,Cash,Delivery
2158,1/27/2023,4:47 AM,75,14,1,0,Cash,Dine-in
2159,5/23/2023,5:22 PM,39,6,2,0,Cash,Dine-in
2160,11/22/2023,3:46 AM,97,5,4,0,Cash,Takeaway
2161,11/28/2023,4:05 PM,87,6,5,0,Cash,Delivery
2162,9/24/2024,2:35 PM,53,7,5,0,Card,Takeaway
2163,6/28/2024,10:45 PM,56,10,1,0,Cash,Dine-in
2164,12/16/2023,7:52 AM,26,4,5,0,Cash,Takeaway
2165,2/25/2023,11:21 PM,95,13,5,0,Card,Dine-in
2166,1/2/2024,2:23 AM,52,4,5,0,Cash,Delivery
2167,8/16/2023,11:17 AM,100,13,3,0,Card,Delivery
2168,2/22/2024,1:29 PM,68,2,4,0,Card,Dine-in
2169,8/14/2024,12:09 PM,25,6,1,0,Card,Dine-in
2170,12/18/2023,3:26 PM,45,15,2,0,Online,Delivery
2171,9/13/2024,7:25 AM,91,12,5,0,Cash,Takeaway
2172,6/9/2024,8:38 PM,89,7,5,0,Cash,Takeaway
2173,12/22/2024,12:25 AM,100,14,1,0,Cash,Takeaway
2174,11/10/2023,8:58 AM,37,3,2,0,Card,Takeaway
2175,1/3/2023,8:40 AM,60,12,1,0,Card,Takeaway
2176,10/21/2024,6:51 AM,98,4,5,0,Online,Dine-in
2177,10/12/2023,7:34 AM,62,1,5,0,Online,Delivery
2178,1/2/2023,12:22 AM,16,6,3,0,Online,Dine-in
2179,6/18/2024,2:08 PM,76,12,4,0,Online,Takeaway
2180,8/11/2024,3:44 AM,23,15,2,0,Online,Takeaway
2181,12/27/2024,5:47 AM,62,2,3,0,Cash,Delivery
2182,4/17/2024,11:48 PM,44,15,1,0,Card,Dine-in
2183,2/6/2024,8:38 PM,23,3,4,0,Card,Dine-in
2184,4/15/2024,5:49 AM,40,9,4,0,Online,Delivery
2185,6/15/2024,7:27 PM,90,12,2,0,Card,Takeaway
2186,1/5/2024,9:03 PM,11,10,1,0,Card,Dine-in
2187,7/9/2023,1:59 PM,91,5,4,0,Card,Takeaway
2188,1/5/2024,11:05 PM,57,12,3,0,Cash,Dine-in
2189,8/4/2023,2:35 PM,71,12,5,0,Card,Takeaway
2190,3/16/2023,1:44 PM,53,10,4,0,Online,Takeaway
2191,1/10/2023,7:38 PM,17,6,5,0,Cash,Delivery
2192,3/8/2024,10:46 AM,34,7,4,0,Cash,Delivery
2193,11/13/2023,7:14 PM,11,12,2,0,Cash,Dine-in
2194,8/3/2023,1:17 PM,19,4,4,0,Online,Delivery
2195,8/16/2024,6:37 PM,43,13,4,0,Online,Dine-in
2196,6/12/2024,1:05 AM,20,8,2,0,Cash,Delivery
2197,6/23/2024,7:58 PM,90,7,3,0,Online,Delivery
2198,11/25/2023,6:42 AM,31,7,2,0,Card,Takeaway
2199,3/13/2023,7:06 AM,83,7,3,0,Online,Delivery
2200,10/21/2023,12:24 PM,13,12,4,0,Cash,Takeaway
2201,12/25/2024,8:42 AM,38,7,5,0,Cash,Delivery
2202,3/2/2023,9:07 AM,2,4,1,0,Cash,Takeaway
2203,7/24/2023,7:43 PM,45,4,5,0,Online,Takeaway
2204,12/27/2023,4:30 AM,13,4,2,0,Card,Dine-in
2205,2/24/2023,11:37 AM,59,8,4,0,Cash,Delivery
2206,6/18/2023,1:08 PM,56,8,5,0,Online,Dine-in
2207,6/10/2023,9:42 AM,47,1,2,0,Online,Dine-in
2208,1/14/2024,2:37 AM,3,3,4,0,Online,Delivery
2209,8/9/2024,2:44 AM,56,13,3,0,Cash,Delivery
2210,11/16/2023,7:40 PM,33,9,5,0,Cash,Delivery
2211,8/1/2023,8:59 PM,63,15,5,0,Cash,Delivery
2212,1/21/2023,3:22 AM,82,8,2,0,Cash,Takeaway
2213,5/13/2023,5:51 PM,23,9,4,0,Card,Delivery
2214,1/23/2023,9:12 PM,77,4,2,0,Online,Delivery
2215,12/7/2023,2:12 PM,76,3,2,0,Card,Dine-in
2216,5/31/2024,9:28 PM,86,5,2,0,Cash,Delivery
2217,10/16/2024,10:31 AM,43,9,2,0,Card,Delivery
2218,12/8/2024,5:45 AM,15,15,3,0,Online,Delivery
2219,7/5/2023,5:07 PM,5,2,1,0,Cash,Takeaway
2220,5/3/2024,4:38 PM,32,11,2,0,Cash,Dine-in
2221,10/30/2023,11:04 AM,36,15,5,0,Cash,Dine-in
2222,9/12/2024,8:26 AM,10,15,1,0,Card,Delivery
2223,3/4/2023,9:32 AM,69,5,5,0,Cash,Delivery
2224,12/23/2023,4:27 AM,50,3,5,0,Online,Dine-in
2225,3/19/2023,5:11 AM,93,2,4,0,Online,Takeaway
2226,8/27/2023,2:11 AM,49,15,5,0,Card,Takeaway
2227,4/23/2024,11:47 AM,42,6,1,0,Card,Takeaway
2228,10/27/2023,8:12 PM,3,10,1,0,Card,Dine-in
2229,6/23/2023,12:52 PM,40,10,4,0,Online,Dine-in
2230,12/21/2023,7:07 AM,73,9,4,0,Card,Dine-in
2231,1/12/2023,1:55 AM,18,10,4,0,Card,Dine-in
2232,8/28/2023,1:20 PM,30,5,2,0,Cash,Takeaway
2233,1/8/2023,8:40 AM,88,3,3,0,Card,Takeaway
2234,12/4/2023,7:09 PM,70,9,1,0,Cash,Dine-in
2235,1/13/2024,11:00 AM,37,5,3,0,Online,Takeaway
2236,6/25/2024,5:26 PM,58,10,5,0,Card,Dine-in
2237,10/4/2024,2:06 AM,86,2,4,0,Cash,Takeaway
2238,7/12/2023,7:00 PM,51,2,3,0,Online,Takeaway
2239,10/14/2024,1:14 AM,99,5,5,0,Card,Delivery
2240,8/19/2023,7:08 PM,47,4,3,0,Card,Delivery
2241,6/3/2023,8:07 AM,29,2,2,0,Online,Dine-in
2242,6/26/2023,7:43 PM,15,10,4,0,Online,Takeaway
2243,10/25/2024,5:33 PM,48,8,4,0,Online,Delivery
2244,10/16/2024,3:43 PM,74,12,4,0,Cash,Delivery
2245,4/27/2023,4:51 AM,76,15,1,0,Online,Takeaway
2246,5/14/2024,3:20 AM,4,13,4,0,Card,Dine-in
2247,12/19/2024,3:29 PM,87,15,5,0,Online,Takeaway
2248,7/9/2024,8:14 AM,52,12,1,0,Card,Takeaway
2249,9/29/2023,11:17 AM,93,14,2,0,Cash,Dine-in
2250,6/14/2024,2:07 AM,84,3,3,0,Online,Dine-in
2251,4/3/2024,8:02 AM,17,1,2,0,Online,Takeaway
2252,2/24/2024,2:17 PM,45,12,3,0,Online,Delivery
2253,9/26/2023,6:13 PM,89,3,2,0,Card,Dine-in
2254,12/12/2023,12:58 PM,9,15,1,0,Cash,Delivery
2255,12/15/2024,4:45 PM,49,8,3,0,Card,Takeaway
2256,9/20/2023,4:20 PM,4,5,2,0,Card,Takeaway
2257,1/9/2024,1:16 AM,38,10,4,0,Cash,Delivery
2258,2/23/2023,3:11 PM,15,1,5,0,Cash,Dine-in
2259,2/23/2024,8:49 AM,34,7,1,0,Online,Dine-in
2260,3/23/2023,1:32 AM,46,11,5,0,Card,Dine-in
2261,3/27/2023,1:12 AM,23,14,5,0,Card,Delivery
2262,11/23/2024,1:52 PM,53,1,5,0,Online,Dine-in
2263,1/4/2023,1:58 AM,11,5,4,0,Cash,Delivery
2264,3/24/2024,7:38 PM,84,5,5,0,Cash,Delivery
2265,5/4/2023,2:25 PM,68,10,4,0,Cash,Takeaway
2266,9/11/2023,2:40 PM,26,7,5,0,Cash,Takeaway
2267,10/1/2023,1:30 PM,26,3,1,0,Card,Dine-in
2268,8/6/2024,6:29 AM,39,4,4,0,Online,Takeaway
2269,12/20/2023,10:09 AM,69,1,5,0,Cash,Delivery
2270,12/23/2023,11:21 AM,5,14,3,0,Cash,Dine-in
2271,2/10/2024,2:24 AM,64,4,2,0,Cash,Takeaway
2272,3/17/2023,5:30 AM,23,4,5,0,Cash,Takeaway
2273,11/9/2024,1:25 AM,29,9,5,0,Online,Delivery
2274,8/14/2023,8:18 PM,52,13,1,0,Card,Takeaway
2275,10/24/2024,8:05 AM,49,12,3,0,Online,Takeaway
2276,10/18/2023,12:00 PM,8,11,3,0,Online,Dine-in
2277,1/2/2024,9:43 AM,26,5,2,0,Cash,Delivery
2278,12/20/2023,4:21 AM,61,9,2,0,Card,Delivery
2279,1/12/2023,11:08 PM,55,2,5,0,Cash,Takeaway
2280,11/2/2024,7:06 PM,11,7,5,0,Cash,Dine-in
2281,10/17/2023,7:23 AM,25,6,1,0,Cash,Dine-in
2282,12/6/2024,6:21 PM,32,6,3,0,Cash,Dine-in
2283,2/8/2024,4:26 AM,55,3,2,0,Cash,Delivery
2284,3/12/2023,4:12 PM,41,10,5,0,Card,Dine-in
2285,6/4/2024,12:31 AM,64,4,2,0,Online,Takeaway
2286,12/8/2023,11:34 PM,31,14,2,0,Online,Takeaway
2287,3/11/2024,1:05 AM,3,11,1,0,Cash,Dine-in
2288,8/30/2024,9:16 PM,26,2,4,0,Online,Dine-in
2289,8/19/2024,4:21 PM,60,10,5,0,Cash,Takeaway
2290,5/8/2024,5:48 AM,6,10,3,0,Cash,Dine-in
2291,3/6/2024,3:18 AM,82,12,1,0,Online,Dine-in
2292,1/4/2023,5:49 PM,37,4,2,0,Card,Dine-in
2293,8/23/2024,11:11 AM,92,3,2,0,Card,Delivery
2294,8/3/2024,2:32 AM,55,5,2,0,Cash,Dine-in
2295,10/24/2023,4:51 AM,97,13,4,0,Online,Dine-in
2296,2/24/2024,6:08 AM,16,9,4,0,Card,Takeaway
2297,11/24/2024,1:10 AM,7,1,3,0,Online,Dine-in
2298,1/14/2023,11:18 AM,6,15,2,0,Online,Takeaway
