order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type
1294,2024-03-14,3:17 AM,96,4,2,error: Field 'price' not found,Online,Delivery
1295,2024-07-27,10:36 PM,66,8,4,error: Field 'price' not found,Online,Delivery
1296,2024-05-30,3:33 PM,40,12,3,error: Field 'price' not found,Online,Delivery
1297,2024-09-23,1:22 AM,12,10,2,error: Field 'price' not found,Cash,Dine-in
1298,2024-10-28,9:08 AM,55,10,4,error: Field 'price' not found,Cash,Delivery
1299,2024-01-05,3:38 PM,40,11,5,error: Field 'price' not found,Card,Takeaway
1300,2023-01-25,10:22 AM,17,14,3,error: Field 'price' not found,Online,Takeaway
1301,2024-11-21,4:36 AM,84,8,3,error: Field 'price' not found,Online,Dine-in
1302,2023-08-18,4:04 AM,47,2,2,error: Field 'price' not found,Cash,Takeaway
1303,2024-01-19,7:04 PM,93,12,3,error: Field 'price' not found,Online,Takeaway
1304,2023-08-19,8:19 AM,86,13,4,error: Field 'price' not found,Card,Dine-in
1305,2024-01-03,10:20 AM,25,4,1,error: Field 'price' not found,Cash,Dine-in
1306,2023-05-04,12:22 AM,17,15,2,error: Field 'price' not found,Online,Delivery
1307,2023-03-17,11:47 AM,27,10,2,error: Field 'price' not found,Cash,Dine-in
1308,2023-07-26,12:12 AM,29,14,3,error: Field 'price' not found,Online,Takeaway
1309,2023-12-20,1:15 AM,8,2,5,error: Field 'price' not found,Cash,Dine-in
1310,2024-10-27,6:55 AM,88,14,5,error: Field 'price' not found,Card,Takeaway
1311,2024-12-16,4:47 PM,96,14,2,error: Field 'price' not found,Card,Dine-in
1312,2023-09-08,1:16 PM,78,7,4,error: Field 'price' not found,Cash,Dine-in
1313,2024-01-06,4:15 AM,16,4,4,error: Field 'price' not found,Card,Dine-in
1314,2023-09-28,8:44 PM,84,7,2,error: Field 'price' not found,Cash,Takeaway
1315,2023-12-05,10:55 AM,7,14,4,error: Field 'price' not found,Online,Delivery
1316,2023-02-18,5:46 PM,2,2,4,error: Field 'price' not found,Cash,Takeaway
1317,2024-06-18,1:58 AM,33,15,5,error: Field 'price' not found,Online,Delivery
1318,2024-09-07,9:33 PM,27,6,3,error: Field 'price' not found,Online,Delivery
1319,2024-11-22,8:55 PM,36,14,5,error: Field 'price' not found,Online,Delivery
1320,2024-09-03,10:49 AM,80,11,1,error: Field 'price' not found,Online,Delivery
1321,2023-03-25,4:19 AM,20,5,3,error: Field 'price' not found,Cash,Delivery
1322,2023-09-10,6:11 AM,91,3,4,error: Field 'price' not found,Online,Takeaway
1323,2024-03-14,4:57 AM,59,7,5,error: Field 'price' not found,Card,Delivery
1324,2023-01-19,5:05 AM,48,10,5,error: Field 'price' not found,Cash,Delivery
1325,2023-10-27,10:37 PM,44,15,2,error: Field 'price' not found,Online,Takeaway
1326,2023-08-28,10:24 AM,73,6,5,error: Field 'price' not found,Card,Takeaway
1327,2023-02-08,9:10 AM,4,4,5,error: Field 'price' not found,Card,Dine-in
1328,2023-05-24,5:54 AM,11,15,2,error: Field 'price' not found,Card,Takeaway
1329,2024-11-16,9:33 AM,73,5,5,error: Field 'price' not found,Cash,Dine-in
1330,2023-08-25,6:19 AM,25,13,4,error: Field 'price' not found,Cash,Dine-in
1331,2024-04-13,7:33 PM,23,4,4,error: Field 'price' not found,Online,Takeaway
1332,2023-07-19,11:12 PM,61,1,2,error: Field 'price' not found,Card,Takeaway
1333,2024-04-22,5:25 AM,6,14,4,error: Field 'price' not found,Online,Takeaway
1334,2024-03-02,10:24 PM,82,13,2,error: Field 'price' not found,Online,Delivery
1335,2024-05-02,5:56 AM,33,2,5,error: Field 'price' not found,Card,Takeaway
1336,2024-05-13,1:02 PM,38,10,3,error: Field 'price' not found,Card,Takeaway
1337,2023-05-12,3:03 AM,36,3,1,error: Field 'price' not found,Card,Delivery
1338,2023-02-21,3:18 AM,19,6,4,error: Field 'price' not found,Cash,Dine-in
1339,2024-07-27,7:13 AM,36,12,4,error: Field 'price' not found,Online,Delivery
1340,2024-04-09,3:39 PM,98,15,4,error: Field 'price' not found,Card,Dine-in
1341,2024-10-04,5:24 AM,6,11,1,error: Field 'price' not found,Online,Delivery
1342,2023-03-08,4:29 AM,34,8,2,error: Field 'price' not found,Card,Delivery
1343,2023-12-27,6:56 PM,24,9,3,error: Field 'price' not found,Card,Dine-in
1344,2024-09-27,10:43 PM,7,4,3,error: Field 'price' not found,Online,Delivery
1345,2023-11-18,7:20 PM,92,5,3,error: Field 'price' not found,Cash,Takeaway
1346,2023-05-22,12:58 PM,66,10,1,error: Field 'price' not found,Card,Takeaway
1347,2024-10-15,4:45 PM,27,9,3,error: Field 'price' not found,Card,Takeaway
1348,2023-03-02,1:14 PM,4,9,4,error: Field 'price' not found,Card,Delivery
1349,2024-05-29,11:05 PM,62,10,3,error: Field 'price' not found,Cash,Delivery
1350,2023-09-10,11:24 PM,69,9,3,error: Field 'price' not found,Card,Takeaway
1351,2023-11-06,1:06 PM,14,4,3,error: Field 'price' not found,Online,Delivery
1352,2023-03-29,7:23 AM,46,11,4,error: Field 'price' not found,Card,Delivery
1353,2023-12-14,2:28 AM,32,13,3,error: Field 'price' not found,Online,Takeaway
1354,2024-08-27,8:43 PM,96,3,2,error: Field 'price' not found,Online,Delivery
1355,2024-04-22,3:22 PM,63,15,2,error: Field 'price' not found,Online,Delivery
1356,2023-06-20,9:55 PM,45,2,3,error: Field 'price' not found,Online,Takeaway
1357,2024-10-22,4:41 AM,2,3,2,error: Field 'price' not found,Card,Delivery
1358,2024-06-06,9:04 AM,25,9,5,error: Field 'price' not found,Online,Takeaway
1359,2023-10-13,7:17 PM,25,12,1,error: Field 'price' not found,Card,Dine-in
1360,2023-08-13,6:59 AM,44,8,3,error: Field 'price' not found,Cash,Dine-in
1361,2023-04-22,7:19 PM,10,4,3,error: Field 'price' not found,Online,Delivery
1362,2023-07-03,8:21 PM,70,14,3,error: Field 'price' not found,Card,Takeaway
1363,2023-03-14,1:28 AM,22,8,5,error: Field 'price' not found,Card,Delivery
1364,2023-03-02,6:42 PM,67,10,2,error: Field 'price' not found,Card,Takeaway
1365,2024-06-27,4:02 AM,41,15,1,error: Field 'price' not found,Card,Takeaway
1366,2023-10-10,10:17 PM,66,12,5,error: Field 'price' not found,Online,Takeaway
1367,2024-09-29,7:47 PM,6,10,3,error: Field 'price' not found,Card,Delivery
1368,2023-03-04,1:36 PM,45,6,2,error: Field 'price' not found,Card,Takeaway
1369,2024-12-25,3:21 AM,91,13,4,error: Field 'price' not found,Cash,Dine-in
1370,2024-07-07,4:42 AM,40,2,5,error: Field 'price' not found,Online,Takeaway
1371,2024-08-31,12:01 AM,55,10,5,error: Field 'price' not found,Card,Delivery
1372,2024-10-20,4:44 AM,16,12,3,error: Field 'price' not found,Cash,Delivery
1373,2023-04-17,2:29 AM,65,5,1,error: Field 'price' not found,Card,Dine-in
1374,2024-09-21,2:29 PM,92,13,2,error: Field 'price' not found,Online,Dine-in
1375,2024-09-29,10:09 PM,44,14,4,error: Field 'price' not found,Online,Delivery
1376,2024-06-06,4:56 PM,4,7,4,error: Field 'price' not found,Online,Delivery
1377,2023-07-16,3:30 AM,9,14,2,error: Field 'price' not found,Cash,Dine-in
1378,2023-10-30,7:23 PM,31,11,1,error: Field 'price' not found,Cash,Dine-in
1379,2023-11-01,8:28 AM,24,12,2,error: Field 'price' not found,Online,Dine-in
1380,2023-10-11,7:26 AM,5,15,3,error: Field 'price' not found,Card,Delivery
1381,2023-12-16,1:04 PM,15,7,3,error: Field 'price' not found,Card,Takeaway
1382,2024-10-22,6:16 PM,25,15,2,error: Field 'price' not found,Online,Dine-in
1383,2023-07-14,5:12 AM,70,10,5,error: Field 'price' not found,Online,Delivery
1384,2023-02-25,9:34 AM,80,9,2,error: Field 'price' not found,Card,Delivery
1385,2024-08-29,2:21 PM,31,11,1,error: Field 'price' not found,Cash,Delivery
1386,2024-11-14,9:07 PM,100,3,3,error: Field 'price' not found,Card,Delivery
1387,2023-05-12,11:37 AM,89,11,4,error: Field 'price' not found,Cash,Delivery
1388,2024-09-07,12:54 PM,82,12,4,error: Field 'price' not found,Card,Dine-in
1389,2023-11-22,1:55 AM,16,6,3,error: Field 'price' not found,Online,Delivery
1390,2023-01-21,6:06 AM,65,12,3,error: Field 'price' not found,Cash,Dine-in
1391,2023-06-29,10:09 PM,33,14,3,error: Field 'price' not found,Cash,Dine-in
1392,2023-02-19,5:32 AM,27,12,5,error: Field 'price' not found,Card,Dine-in
1393,2024-08-27,4:49 AM,53,7,3,error: Field 'price' not found,Cash,Dine-in
1394,2023-05-19,5:11 PM,77,15,4,error: Field 'price' not found,Card,Delivery
1395,2024-04-25,9:54 PM,79,8,3,error: Field 'price' not found,Card,Takeaway
1396,2023-11-08,4:55 AM,25,2,1,error: Field 'price' not found,Online,Delivery
1397,2024-03-28,2:57 AM,65,5,1,error: Field 'price' not found,Cash,Takeaway
1398,2023-09-12,7:45 PM,85,15,4,error: Field 'price' not found,Card,Takeaway
1399,2024-02-05,3:07 AM,68,3,4,error: Field 'price' not found,Card,Dine-in
1400,2024-08-28,5:56 PM,15,6,2,error: Field 'price' not found,Card,Takeaway
1401,2023-02-21,1:44 AM,92,9,5,error: Field 'price' not found,Card,Dine-in
1402,2024-04-10,2:48 AM,41,5,2,error: Field 'price' not found,Online,Dine-in
1403,2024-01-28,9:14 AM,78,9,4,error: Field 'price' not found,Cash,Dine-in
1404,2024-11-14,3:29 PM,44,11,3,error: Field 'price' not found,Card,Delivery
1405,2023-12-20,5:12 PM,58,11,4,error: Field 'price' not found,Online,Dine-in
1406,2023-02-22,3:44 PM,9,11,3,error: Field 'price' not found,Card,Takeaway
1407,2023-01-25,11:24 AM,9,8,3,error: Field 'price' not found,Online,Takeaway
1408,2024-11-02,6:09 AM,96,15,5,error: Field 'price' not found,Card,Delivery
1409,2024-04-13,8:07 AM,23,12,2,error: Field 'price' not found,Card,Takeaway
1410,2024-02-09,1:00 PM,59,2,1,error: Field 'price' not found,Card,Dine-in
1411,2023-11-19,5:17 PM,56,13,5,error: Field 'price' not found,Card,Takeaway
1412,2024-06-27,4:33 PM,8,10,3,error: Field 'price' not found,Card,Dine-in
1413,2023-09-10,9:49 AM,28,12,5,error: Field 'price' not found,Cash,Dine-in
1414,2024-12-28,12:15 PM,40,1,1,error: Field 'price' not found,Cash,Dine-in
1415,2023-07-03,3:01 AM,27,5,4,error: Field 'price' not found,Online,Delivery
1416,2023-07-30,2:07 AM,88,12,1,error: Field 'price' not found,Online,Delivery
1417,2024-05-06,4:00 AM,9,6,2,error: Field 'price' not found,Cash,Dine-in
1418,2024-08-08,9:57 AM,58,7,2,error: Field 'price' not found,Cash,Delivery
1419,2024-11-10,11:05 AM,21,1,4,error: Field 'price' not found,Cash,Takeaway
1420,2024-10-07,5:52 AM,45,8,3,error: Field 'price' not found,Online,Delivery
1421,2023-07-01,10:31 AM,58,1,3,error: Field 'price' not found,Online,Delivery
1422,2024-09-28,10:35 PM,62,13,3,error: Field 'price' not found,Online,Delivery
1423,2023-10-06,7:22 PM,78,10,1,error: Field 'price' not found,Cash,Takeaway
1424,2023-12-02,12:12 AM,8,12,3,error: Field 'price' not found,Cash,Dine-in
1425,2024-05-24,2:24 AM,79,6,5,error: Field 'price' not found,Online,Dine-in
1426,2024-01-19,12:23 PM,82,9,3,error: Field 'price' not found,Card,Delivery
1427,2024-10-28,12:37 AM,7,1,5,error: Field 'price' not found,Card,Dine-in
1428,2024-05-30,6:19 PM,7,6,2,error: Field 'price' not found,Online,Takeaway
1429,2023-05-19,4:04 PM,19,14,3,error: Field 'price' not found,Cash,Delivery
1430,2023-12-20,3:30 AM,78,9,1,error: Field 'price' not found,Online,Dine-in
1431,2023-11-23,10:13 AM,6,2,2,error: Field 'price' not found,Online,Takeaway
1432,2023-12-29,10:19 AM,5,14,3,error: Field 'price' not found,Online,Dine-in
1433,2023-03-01,7:15 AM,76,9,2,error: Field 'price' not found,Cash,Delivery
1434,2023-05-18,3:13 PM,36,1,4,error: Field 'price' not found,Cash,Delivery
1435,2023-10-05,3:03 AM,35,15,3,error: Field 'price' not found,Card,Takeaway
1436,2024-04-12,4:12 PM,29,7,1,error: Field 'price' not found,Card,Takeaway
1437,2024-09-13,9:23 PM,64,13,3,error: Field 'price' not found,Online,Takeaway
1438,2024-10-07,11:33 AM,3,14,1,error: Field 'price' not found,Cash,Takeaway
1439,2024-11-04,10:11 AM,30,2,5,error: Field 'price' not found,Cash,Delivery
1440,2024-06-26,5:38 PM,49,6,1,error: Field 'price' not found,Online,Delivery
1441,2023-12-07,6:52 PM,59,15,3,error: Field 'price' not found,Cash,Dine-in
1442,2023-04-16,7:54 AM,95,14,3,error: Field 'price' not found,Cash,Takeaway
1443,2024-10-04,4:27 PM,65,4,3,error: Field 'price' not found,Card,Delivery
1444,2024-05-03,7:32 AM,36,9,3,error: Field 'price' not found,Online,Dine-in
1445,2024-01-06,3:35 AM,87,1,2,error: Field 'price' not found,Cash,Takeaway
1446,2024-01-27,2:33 PM,61,12,3,error: Field 'price' not found,Online,Delivery
1447,2024-03-01,10:59 PM,82,11,1,error: Field 'price' not found,Online,Takeaway
1448,2024-04-23,2:10 PM,12,5,2,error: Field 'price' not found,Card,Delivery
1449,2023-11-22,2:19 AM,61,5,2,error: Field 'price' not found,Online,Delivery
1450,2024-02-14,6:36 PM,79,6,2,error: Field 'price' not found,Cash,Takeaway
1451,2024-12-01,9:55 PM,95,6,5,error: Field 'price' not found,Online,Delivery
1452,2024-05-01,5:46 AM,6,11,2,error: Field 'price' not found,Online,Dine-in
1453,2023-01-11,11:09 AM,75,10,3,error: Field 'price' not found,Cash,Takeaway
1454,2023-09-05,7:14 PM,2,14,5,error: Field 'price' not found,Online,Dine-in
1455,2023-02-28,4:33 AM,4,7,1,error: Field 'price' not found,Online,Takeaway
1456,2024-07-03,12:04 AM,81,14,2,error: Field 'price' not found,Card,Delivery
1457,2024-08-25,12:06 AM,67,2,4,error: Field 'price' not found,Online,Dine-in
1458,2024-04-02,3:53 PM,28,13,3,error: Field 'price' not found,Card,Delivery
1459,2023-10-02,5:49 AM,78,2,5,error: Field 'price' not found,Cash,Takeaway
1460,2023-03-02,1:24 AM,28,7,1,error: Field 'price' not found,Card,Takeaway
1461,2023-03-16,2:46 AM,36,9,5,error: Field 'price' not found,Cash,Delivery
1462,2024-07-28,3:34 AM,34,3,1,error: Field 'price' not found,Cash,Takeaway
1463,2023-11-27,11:45 AM,5,13,5,error: Field 'price' not found,Online,Takeaway
1464,2023-03-27,1:52 AM,62,6,5,error: Field 'price' not found,Cash,Delivery
1465,2024-01-01,11:57 AM,78,2,3,error: Field 'price' not found,Online,Dine-in
1466,2023-03-10,11:25 PM,29,2,3,error: Field 'price' not found,Card,Takeaway
1467,2023-12-20,5:13 PM,2,10,5,error: Field 'price' not found,Card,Delivery
1468,2023-06-12,10:39 PM,98,1,2,error: Field 'price' not found,Cash,Dine-in
1469,2024-03-18,10:33 PM,15,7,4,error: Field 'price' not found,Online,Delivery
1470,2023-10-06,11:42 AM,11,4,5,error: Field 'price' not found,Online,Delivery
1471,2024-11-25,5:15 AM,95,4,2,error: Field 'price' not found,Card,Dine-in
1472,2023-05-24,5:06 AM,13,7,5,error: Field 'price' not found,Online,Takeaway
1473,2023-05-20,5:03 PM,6,3,4,error: Field 'price' not found,Online,Delivery
1474,2024-08-20,2:17 PM,84,4,3,error: Field 'price' not found,Cash,Takeaway
1475,2024-04-11,6:24 AM,14,1,1,error: Field 'price' not found,Online,Takeaway
1476,2024-11-09,10:08 PM,86,1,5,error: Field 'price' not found,Card,Dine-in
1477,2024-05-28,10:36 PM,100,13,5,error: Field 'price' not found,Cash,Dine-in
1478,2023-04-16,7:45 AM,31,9,5,error: Field 'price' not found,Cash,Takeaway
1479,2023-04-10,11:45 AM,99,2,2,error: Field 'price' not found,Cash,Takeaway
1480,2023-09-26,12:13 PM,93,6,1,error: Field 'price' not found,Online,Dine-in
1481,2024-07-06,11:08 PM,58,10,3,error: Field 'price' not found,Online,Takeaway
1482,2024-09-25,1:51 PM,2,10,4,error: Field 'price' not found,Cash,Takeaway
1483,2023-10-22,1:24 AM,20,10,2,error: Field 'price' not found,Card,Delivery
1484,2024-05-31,10:25 AM,16,15,5,error: Field 'price' not found,Online,Dine-in
1485,2023-12-09,9:47 AM,20,4,4,error: Field 'price' not found,Card,Takeaway
1486,2024-02-29,6:01 PM,44,3,1,error: Field 'price' not found,Card,Dine-in
1487,2024-06-22,11:14 PM,25,14,3,error: Field 'price' not found,Card,Takeaway
1488,2024-12-17,12:45 AM,67,14,1,error: Field 'price' not found,Card,Dine-in
1489,2024-03-14,7:23 PM,76,12,1,error: Field 'price' not found,Card,Dine-in
1490,2023-10-23,4:15 AM,7,6,3,error: Field 'price' not found,Online,Takeaway
1491,2023-07-16,12:34 AM,8,2,2,error: Field 'price' not found,Cash,Delivery
1492,2024-11-22,12:59 AM,78,13,4,error: Field 'price' not found,Card,Takeaway
1493,2024-09-06,3:48 AM,98,11,2,error: Field 'price' not found,Online,Delivery
1494,2023-05-12,11:06 AM,85,15,3,error: Field 'price' not found,Cash,Dine-in
1495,2023-10-13,5:43 PM,9,13,1,error: Field 'price' not found,Card,Dine-in
1496,2023-06-19,11:38 PM,25,13,1,error: Field 'price' not found,Online,Delivery
1497,2023-07-31,7:10 PM,27,3,5,error: Field 'price' not found,Cash,Delivery
1498,2024-09-17,12:52 AM,27,15,5,error: Field 'price' not found,Online,Delivery
1499,2024-08-08,12:16 PM,87,14,4,error: Field 'price' not found,Card,Takeaway
1500,2024-10-15,3:16 AM,8,14,5,error: Field 'price' not found,Cash,Takeaway
1501,2023-04-08,7:37 AM,28,1,1,error: Field 'price' not found,Online,Dine-in
1502,2024-09-05,1:12 AM,49,11,1,error: Field 'price' not found,Cash,Delivery
1503,2024-07-18,1:16 PM,32,5,2,error: Field 'price' not found,Card,Dine-in
1504,2023-04-03,9:04 PM,15,2,4,error: Field 'price' not found,Card,Takeaway
1505,2023-12-20,9:59 AM,51,7,5,error: Field 'price' not found,Card,Delivery
1506,2023-08-25,9:17 AM,61,12,2,error: Field 'price' not found,Online,Dine-in
1507,2024-08-11,9:09 AM,100,15,3,error: Field 'price' not found,Card,Delivery
1508,2023-04-08,8:53 PM,39,8,3,error: Field 'price' not found,Cash,Delivery
1509,2023-07-23,10:18 PM,41,9,3,error: Field 'price' not found,Card,Dine-in
1510,2024-11-24,7:45 AM,3,9,1,error: Field 'price' not found,Card,Dine-in
1511,2023-05-01,3:23 AM,19,11,3,error: Field 'price' not found,Online,Takeaway
1512,2024-04-23,12:22 PM,97,13,3,error: Field 'price' not found,Online,Dine-in
1513,2024-11-18,4:47 AM,54,3,3,error: Field 'price' not found,Cash,Takeaway
1514,2023-06-17,6:26 PM,18,6,2,error: Field 'price' not found,Cash,Takeaway
1515,2024-10-28,8:11 AM,42,1,3,error: Field 'price' not found,Online,Dine-in
1516,2024-06-20,1:03 AM,17,11,1,error: Field 'price' not found,Online,Dine-in
1517,2023-04-16,11:51 PM,75,7,5,error: Field 'price' not found,Cash,Delivery
1518,2024-01-14,1:39 AM,13,11,4,error: Field 'price' not found,Cash,Dine-in
1519,2023-10-14,10:05 AM,88,10,2,error: Field 'price' not found,Card,Dine-in
1520,2024-06-14,1:02 AM,8,1,2,error: Field 'price' not found,Online,Dine-in
1521,2023-06-02,11:47 AM,32,13,4,error: Field 'price' not found,Online,Takeaway
1522,2024-11-17,11:31 AM,66,4,4,error: Field 'price' not found,Online,Dine-in
1523,2023-01-19,2:33 PM,41,9,3,error: Field 'price' not found,Cash,Dine-in
1524,2024-11-25,10:40 PM,29,1,1,error: Field 'price' not found,Card,Dine-in
1525,2024-12-23,7:21 AM,37,8,4,error: Field 'price' not found,Online,Delivery
1526,2023-03-11,7:54 PM,100,9,1,error: Field 'price' not found,Online,Takeaway
1527,2024-07-01,7:49 PM,5,14,1,error: Field 'price' not found,Card,Dine-in
1528,2024-07-31,11:28 PM,7,12,1,error: Field 'price' not found,Online,Takeaway
1529,2023-12-04,2:47 AM,95,3,2,error: Field 'price' not found,Online,Takeaway
1530,2024-07-13,4:57 PM,19,13,3,error: Field 'price' not found,Card,Dine-in
1531,2023-06-15,5:37 PM,54,11,5,error: Field 'price' not found,Card,Dine-in
1532,2024-08-06,1:15 PM,99,6,4,error: Field 'price' not found,Online,Takeaway
1533,2023-06-13,3:14 AM,90,1,1,error: Field 'price' not found,Online,Dine-in
1534,2023-01-05,4:28 PM,54,5,5,error: Field 'price' not found,Online,Delivery
1535,2023-02-14,2:46 PM,39,6,3,error: Field 'price' not found,Cash,Dine-in
1536,2024-02-07,10:54 PM,91,13,3,error: Field 'price' not found,Cash,Delivery
1537,2024-01-09,8:06 PM,33,10,4,error: Field 'price' not found,Card,Dine-in
1538,2023-05-14,8:36 PM,53,14,1,error: Field 'price' not found,Online,Dine-in
1539,2024-06-05,10:07 PM,28,10,4,error: Field 'price' not found,Card,Dine-in
1540,2023-03-21,9:31 PM,18,1,4,error: Field 'price' not found,Online,Dine-in
1541,2023-09-08,11:08 PM,72,13,4,error: Field 'price' not found,Online,Delivery
1542,2023-12-23,2:23 AM,87,5,1,error: Field 'price' not found,Online,Takeaway
1543,2023-06-14,5:08 AM,91,10,4,error: Field 'price' not found,Cash,Takeaway
1544,2024-12-16,8:46 AM,95,15,5,error: Field 'price' not found,Cash,Delivery
1545,2023-12-13,2:34 AM,58,11,3,error: Field 'price' not found,Cash,Delivery
1546,2024-08-11,3:50 PM,50,15,4,error: Field 'price' not found,Cash,Takeaway
1547,2023-11-14,11:22 PM,61,10,5,error: Field 'price' not found,Cash,Takeaway
1548,2024-07-27,4:06 AM,42,7,5,error: Field 'price' not found,Online,Dine-in
1549,2023-03-18,1:34 AM,61,10,5,error: Field 'price' not found,Online,Takeaway
1550,2023-12-21,7:19 AM,22,11,1,error: Field 'price' not found,Online,Dine-in
1551,2024-03-22,3:27 AM,35,2,3,error: Field 'price' not found,Card,Takeaway
1552,2024-09-27,12:49 PM,10,6,2,error: Field 'price' not found,Cash,Delivery
1553,2023-05-08,2:12 AM,15,13,3,error: Field 'price' not found,Card,Takeaway
1554,2024-09-08,9:48 AM,36,12,1,error: Field 'price' not found,Cash,Takeaway
1555,2024-04-01,6:15 PM,9,10,1,error: Field 'price' not found,Online,Dine-in
1556,2023-07-19,8:48 PM,55,9,3,error: Field 'price' not found,Online,Takeaway
1557,2023-08-14,9:38 PM,93,12,3,error: Field 'price' not found,Card,Dine-in
1558,2023-06-07,6:30 PM,7,9,5,error: Field 'price' not found,Card,Takeaway
1559,2024-07-05,2:08 PM,26,2,2,error: Field 'price' not found,Card,Dine-in
1560,2023-07-01,1:32 PM,44,14,4,error: Field 'price' not found,Card,Takeaway
1561,2024-08-13,6:48 AM,61,1,2,error: Field 'price' not found,Cash,Takeaway
1562,2023-01-31,6:00 PM,46,4,2,error: Field 'price' not found,Cash,Dine-in
1563,2023-07-28,7:54 PM,94,9,2,error: Field 'price' not found,Online,Dine-in
1564,2023-07-21,5:19 PM,7,5,4,error: Field 'price' not found,Card,Delivery
1565,2024-07-08,10:37 PM,95,12,5,error: Field 'price' not found,Card,Delivery
1566,2023-04-28,1:22 AM,60,9,1,error: Field 'price' not found,Online,Delivery
1567,2023-03-15,8:09 AM,67,8,4,error: Field 'price' not found,Card,Takeaway
1568,2023-01-01,9:06 PM,60,15,2,error: Field 'price' not found,Cash,Takeaway
1569,2023-05-22,9:41 AM,30,15,1,error: Field 'price' not found,Card,Dine-in
1570,2024-06-18,6:30 AM,61,8,2,error: Field 'price' not found,Card,Takeaway
1571,2024-05-24,3:31 AM,38,10,3,error: Field 'price' not found,Card,Dine-in
1572,2023-08-21,3:47 AM,57,6,3,error: Field 'price' not found,Online,Dine-in
1573,2024-02-27,1:34 AM,35,6,5,error: Field 'price' not found,Cash,Takeaway
1574,2024-02-09,10:52 AM,71,4,1,error: Field 'price' not found,Card,Delivery
1575,2023-01-10,5:15 PM,54,11,4,error: Field 'price' not found,Card,Delivery
1576,2024-09-21,11:52 AM,70,11,2,error: Field 'price' not found,Online,Delivery
1577,2023-06-05,6:29 AM,64,1,3,error: Field 'price' not found,Cash,Takeaway
1578,2024-02-20,8:26 AM,72,14,3,error: Field 'price' not found,Online,Takeaway
1579,2023-03-06,5:48 AM,9,5,2,error: Field 'price' not found,Online,Delivery
1580,2024-01-18,9:08 AM,58,1,4,error: Field 'price' not found,Cash,Delivery
1581,2023-02-28,9:39 AM,43,9,4,error: Field 'price' not found,Card,Takeaway
1582,2023-12-24,7:46 PM,97,13,5,error: Field 'price' not found,Online,Takeaway
1583,2023-12-09,5:45 AM,13,11,1,error: Field 'price' not found,Card,Delivery
1584,2024-11-14,1:38 PM,42,6,2,error: Field 'price' not found,Online,Dine-in
1585,2023-11-21,11:21 PM,40,9,1,error: Field 'price' not found,Online,Takeaway
1586,2024-09-09,8:51 PM,20,2,5,error: Field 'price' not found,Online,Dine-in
1587,2023-01-12,4:05 AM,69,8,5,error: Field 'price' not found,Cash,Delivery
1588,2023-04-23,2:00 PM,99,3,3,error: Field 'price' not found,Card,Delivery
1589,2024-04-22,11:03 AM,30,10,1,error: Field 'price' not found,Card,Dine-in
1590,2023-06-21,10:24 AM,65,12,3,error: Field 'price' not found,Card,Dine-in
1591,2024-12-18,6:50 AM,85,13,4,error: Field 'price' not found,Online,Takeaway
1592,2024-05-29,11:20 PM,21,15,3,error: Field 'price' not found,Card,Dine-in
1593,2024-11-08,8:10 PM,52,2,5,error: Field 'price' not found,Online,Takeaway
1594,2024-05-24,12:25 AM,49,6,4,error: Field 'price' not found,Card,Delivery
1595,2023-07-21,7:33 PM,21,13,3,error: Field 'price' not found,Card,Dine-in
1596,2023-05-20,12:26 PM,14,5,1,error: Field 'price' not found,Card,Dine-in
1597,2023-04-22,12:17 AM,51,14,2,error: Field 'price' not found,Cash,Delivery
1598,2023-10-19,4:21 PM,89,12,4,error: Field 'price' not found,Online,Dine-in
1599,2023-04-02,8:13 PM,88,8,5,error: Field 'price' not found,Online,Delivery
1600,2023-02-06,9:55 PM,22,9,3,error: Field 'price' not found,Online,Takeaway
1601,2023-06-18,10:38 PM,11,11,2,error: Field 'price' not found,Card,Delivery
1602,2024-12-29,2:24 AM,29,1,2,error: Field 'price' not found,Card,Takeaway
1603,2023-11-01,9:05 AM,75,4,2,error: Field 'price' not found,Cash,Takeaway
1604,2023-07-03,2:41 PM,16,5,4,error: Field 'price' not found,Card,Dine-in
1605,2023-05-21,11:22 AM,81,4,4,error: Field 'price' not found,Online,Dine-in
1606,2024-06-14,5:42 PM,21,6,5,error: Field 'price' not found,Card,Dine-in
1607,2023-11-21,6:59 AM,95,4,1,error: Field 'price' not found,Online,Dine-in
1608,2023-07-14,7:18 AM,87,5,5,error: Field 'price' not found,Cash,Delivery
1609,2023-01-25,2:32 AM,6,13,1,error: Field 'price' not found,Card,Takeaway
1610,2023-04-25,6:12 PM,46,5,4,error: Field 'price' not found,Card,Dine-in
1611,2024-02-01,7:02 AM,46,11,5,error: Field 'price' not found,Card,Delivery
1612,2023-11-29,4:32 PM,26,7,5,error: Field 'price' not found,Online,Dine-in
1613,2023-02-03,3:52 PM,98,3,2,error: Field 'price' not found,Online,Dine-in
1614,2023-03-28,10:11 AM,23,8,2,error: Field 'price' not found,Cash,Takeaway
1615,2023-09-21,6:10 PM,79,10,1,error: Field 'price' not found,Card,Delivery
1616,2023-03-16,11:50 AM,30,5,1,error: Field 'price' not found,Card,Dine-in
1617,2023-02-18,1:25 PM,81,14,1,error: Field 'price' not found,Online,Delivery
1618,2023-10-14,12:50 AM,16,7,1,error: Field 'price' not found,Card,Dine-in
